match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_ace_sum,p2_ace_sum,p1_winner_sum,p2_winner_sum,p1_double_fault_sum,p2_double_fault_sum,p1_unf_err_sum,p2_unf_err_sum,p1_break_pt_won_sum,p2_break_pt_won_sum,p1_break_pt_missed_sum,p2_break_pt_missed_sum,serve_width_score,serve_depth_score,return_depth_score,p1_Psychological_Factor,p2_Psychological_Factor,p1_Physical_Factor,p2_Physical_Factor,p1_skill_factors,p2_skill_factors,p1_server_factors,p2_server_factors,p1_momentum,p2_momentum,p1_momentum_predict_lightGMB,p2_momentum_predict_lightGMB,p1_p2_momentum_predict_lightGMB_cha
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:04:06,4,3,233,2,1,0,2,40,AD,2,1,1,120,113,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.768,17.486,4,119,0,0,2,2,0,0,0,1,0,0,1,0,0.5,0.4,0.45,0.556231158,0.442609159,0.533090755,0.449764958,0.345036182,0.656747149,0.005738968,0.99626908,0.354746988,0.697107315,0.46852806,0.64694633,-0.17841827
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:05:36,4,3,235,2,1,0,2,40,AD,2,1,1,121,114,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.741,11.995,4,129,0,0,3,2,0,0,0,1,0,0,1,0,0.9,0.8,0.45,0.6074644,0.391843628,0.521518077,0.540973394,0.113707093,0.87791388,6.16E-06,0.990536294,0.293342655,0.805647794,0.317299326,0.672958804,-0.355659478
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:06:16,4,3,236,2,1,0,2,40,40,2,2,1,122,114,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16.566,12.049,4,105,0,0,2,2,0,0,0,2,0,0,1,0,0.4,0.4,0.45,0.615655686,0.383231611,0.456360724,0.42499184,0.383966946,0.616377388,0.26880032,0.723887258,0.360939584,0.50187833,0.441784425,0.555921858,-0.114137433
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:07:09,4,3,237,2,1,0,2,AD,40,2,1,2,122,115,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.015,0.741,1,121,0,1,2,3,0,0,0,1,0,0,2,0,0.5,0.8,0,0.423450056,0.570407233,0.530412777,0.455202729,0.160838385,0.82779627,0.008889845,0.999419944,0.283884946,0.769609992,0.292995824,0.572897938,-0.279902114
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:07:38,4,3,238,2,1,0,2,40,40,2,2,2,122,116,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,34.6,48.407,7,110,0,1,2,4,0,0,0,1,0,0,2,0,0.65,0.4,0.45,0.363227299,0.636397453,0.600568937,0.317688759,0.284044159,0.714706255,0.276879961,0.731966864,0.301167033,0.591432176,0.449519084,0.644509888,-0.194990804
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:09:02,4,3,239,2,1,0,2,40,AD,2,1,1,123,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.164,23.903,6,128,0,1,2,3,0,0,0,1,0,0,1,0,0.75,0.4,0.45,0.453059608,0.541633246,0.53377996,0.528358856,0.249440325,0.759402373,0.007651133,0.998181237,0.352187957,0.719982082,0.385237916,0.601232264,-0.215994348
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:09:55,4,3,240,2,1,0,2,40,40,2,1,2,123,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.716,8.067,1,114,0,1,2,3,0,0,0,1,0,0,1,0,0.9,0.4,0.85,0.456294629,0.541633246,0.486652829,0.448790868,0.290411923,0.72381043,0.004466902,0.994997019,0.371038222,0.663767461,0.34541657,0.605583632,-0.260167062
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:10:27,4,3,241,2,1,0,2,40,AD,2,1,2,123,118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.645,8.043,1,119,0,1,1,3,0,0,0,1,0,0,1,0,0.5,0.4,0.85,0.404868384,0.592398777,0.504631414,0.468076266,0.445067635,0.561264187,0.003947688,0.994477807,0.32567083,0.579531214,0.384636043,0.582183746,-0.197547703
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:12:34,4,4,242,2,1,0,3,0,0,1,1,1,124,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.839,7.128,1,129,0,1,1,2,0,0,0,1,0,0,1,0,0.4,0.8,0.45,0.467893231,0.526408558,0.569763558,0.474336797,0.67925674,0.311291623,0.991967501,0.086734086,0.663651092,0.326799934,0.529707457,0.448944121,0.080763336
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:12:51,4,4,243,2,1,0,3,15,0,1,1,2,124,119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.707,6.699,2,117,0,1,0,2,0,0,1,1,0,0,1,0,0.4,0.4,0.45,0.357994492,0.639367826,0.527362832,0.431625735,0.61869341,0.386020026,0.998857432,0.093623986,0.647773126,0.288068716,0.641069045,0.295198238,0.345870807
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:13:47,4,4,245,2,1,0,3,15,30,1,1,2,124,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.416,9.26,2,112,0,0,0,1,1,0,2,0,0,0,0,0,0.5,0.4,0.85,0.343008096,0.653062041,0.497101231,0.425943348,0.550553467,0.434094905,0.96828097,0.063047658,0.647364527,0.386811974,0.636402568,0.399909155,0.236493413
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:14:07,4,4,246,2,1,0,3,15,40,1,2,1,125,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6.55,8.454,1,126,0,0,0,0,1,0,2,0,0,0,0,1,0.4,0.4,0.45,0.439382201,0.561325079,0.563215994,0.458070364,0.609879713,0.377207495,0.701982107,0.332191984,0.490249232,0.453932503,0.556490598,0.444605906,0.111884692
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:14:44,4,4,247,2,1,0,3,30,40,1,1,1,126,121,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,18.155,25.921,3,110,0,0,0,0,1,0,2,0,0,0,0,2,0.9,0.8,0,0.460700042,0.535578336,0.55046693,0.355566423,0.997918081,0.013495107,0.931622267,0.026389116,0.771581307,0.214538424,0.691020359,0.240982592,0.450037767
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:15:12,4,4,248,2,1,0,3,40,40,1,2,1,127,121,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.226,9.783,3,111,0,0,1,0,1,0,2,0,0,0,0,2,0.9,0.4,0,0.509033198,0.484812805,0.506158872,0.412475256,0.921382385,0.072253257,0.666846724,0.297056755,0.612300063,0.197322987,0.575984275,0.325594521,0.250389754
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:15:53,4,4,249,2,1,0,3,AD,40,1,2,1,128,121,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.988,22.561,7,90,0,0,1,0,1,0,2,1,0,0,0,2,0.65,0.4,0.45,0.574737072,0.425435256,0.430568142,0.349174487,0.708666896,0.277743174,0.676103794,0.306313785,0.668402153,0.272363663,0.584650052,0.348092192,0.23655786
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:16:58,4,5,250,2,1,1,3,0,0,2,1,2,128,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05,8.179,1,113,0,0,1,0,1,0,2,1,0,0,0,2,0.9,0.8,0.45,0.572879405,0.425435256,0.469533079,0.459911183,0.125515246,0.889720471,0.007943959,0.998474061,0.235556042,0.698557479,0.383444399,0.611296784,-0.227852385
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:17:22,4,5,251,2,1,1,3,0,15,2,1,1,129,122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.046,4.252,2,129,0,0,1,0,1,0,1,2,0,0,0,2,0.65,0.4,0.45,0.697417348,0.30386397,0.521595544,0.532083325,0.292411293,0.723072282,0.008357888,0.998887988,0.283223067,0.569046884,0.310553727,0.613838159,-0.303284432
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:17:55,4,5,252,2,1,1,3,15,15,2,2,2,129,123,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13.185,8.237,3,99,0,0,1,1,0,0,0,2,0,0,0,2,0.65,0.4,0.45,0.711138449,0.28773945,0.429623637,0.403164829,0.283596079,0.714258235,0.271452481,0.726539407,0.391398775,0.542242227,0.407847326,0.571881601,-0.164034275
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:18:44,4,5,253,2,1,1,3,15,30,2,1,2,129,124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.359,7.683,3,123,0,0,1,2,0,0,0,2,0,0,0,2,0.5,0.4,0.45,0.640374411,0.35372967,0.491610662,0.522657411,0.345786924,0.657497791,0.00635013,0.99688024,0.255078711,0.601413557,0.244703616,0.649717367,-0.405013751
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:19:13,4,5,254,2,1,1,3,15,40,2,1,1,130,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.312,4.519,2,128,0,0,1,2,0,0,0,3,0,0,0,1,0.5,0.4,0.45,0.676897257,0.320098864,0.512000285,0.534870528,0.336473111,0.648185211,0.003539007,0.994069129,0.281977782,0.529380209,0.367519325,0.532457898,-0.164938573
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:19:46,4,5,255,2,1,1,3,30,40,2,1,1,131,124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.628,14.913,4,131,0,0,1,2,0,0,0,4,0,0,0,0,0.65,0.4,0.45,0.715645956,0.286468058,0.541702912,0.534297817,0.288265933,0.718927471,0.002345052,0.992875179,0.447188607,0.660046566,0.453685567,0.628100535,-0.174414968
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:20:21,4,5,256,2,1,1,3,40,40,2,1,2,131,125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,11.521,3,131,0,0,0,2,0,0,1,4,0,0,0,0,0.5,0.4,0.45,0.594696271,0.399427326,0.564875678,0.504232651,0.342029696,0.65374106,0.003817335,0.994347456,0.280029771,0.711535088,0.376071428,0.698794079,-0.322722651
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:20:54,4,5,257,2,1,1,3,40,AD,2,1,2,131,126,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.865,1.001,1,116,0,1,0,3,0,0,1,3,0,0,0,0,0.5,0.8,0,0.442837676,0.557828961,0.509163348,0.439539677,0.170052501,0.837009167,0.006706459,0.997236567,0.338126411,0.645160196,0.402592449,0.553203086,-0.150610637
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:23:55,4,6,259,2,1,1,4,0,15,1,2,1,132,127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.567,17.63,5,92,0,1,0,3,1,0,2,3,0,0,0,0,0.75,0.8,0.85,0.357642335,0.639943702,0.435540477,0.350541942,0.724017217,0.274013551,0.658324003,0.288534071,0.516154809,0.432857444,0.522279119,0.415771991,0.106507128
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:25:03,4,6,260,2,1,1,4,15,15,1,1,1,133,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.312,3.127,1,113,0,1,0,2,1,0,2,3,0,0,0,0,0.75,0.4,0.85,0.42257447,0.573953482,0.509314686,0.415854445,0.664288709,0.349576665,0.936005389,0.030772219,0.663459748,0.301744911,0.645750613,0.323023416,0.322727197
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:25:28,4,6,261,2,1,1,4,30,15,1,1,1,134,127,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.729,34.339,5,113,0,1,0,1,1,0,2,3,0,0,0,0,0.75,0.8,0,0.486642591,0.507963262,0.602776785,0.329956998,0.937644082,0.072172143,0.965046572,0.059813274,0.683908394,0.207268319,0.66417748,0.327830273,0.336347207
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:27:02,4,7,263,2,1,2,4,0,0,2,1,1,136,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.051,71.082,16,126,1,1,1,1,1,0,2,1,0,0,0,0,0.4,0.4,0.85,0.45686248,0.543760237,0.626549453,0.453962858,0.480475023,0.517371516,0.003189167,0.99371929,0.293603925,0.543949805,0.466138222,0.444621929,0.021516293
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:28:56,4,7,265,2,1,2,4,30,0,2,1,2,137,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.454,4.538,1,129,1,0,1,0,1,1,1,2,0,0,0,0,0.4,0.8,0.85,0.692765116,0.302308221,0.549543646,0.496729642,0.408360168,0.580549922,0.001385557,0.991915688,0.422223952,0.62656999,0.468471183,0.48407395,-0.015602767
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:29:21,4,7,266,2,1,2,4,30,15,2,1,1,138,128,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.555,5.758,2,129,1,0,1,0,0,1,0,2,0,0,0,0,0.9,0.8,0.45,0.77806994,0.220193481,0.56478661,0.484250732,0.116378036,0.880584469,0.002163739,0.992693867,0.334512639,0.645869986,0.398374037,0.608345841,-0.209971804
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:29:54,4,7,267,2,1,2,4,40,15,2,1,2,138,129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.044,7.425,3,129,1,0,1,1,0,1,0,1,0,0,1,0,0.4,0.8,0.45,0.62766249,0.374335236,0.537629638,0.518728266,0.311838037,0.679541742,0.007595319,0.998125423,0.430527802,0.738502868,0.367278607,0.732117073,-0.364838466
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:30:31,4,7,268,2,1,2,4,40,30,2,1,1,139,129,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,11.127,11.612,2,129,1,0,1,1,0,1,0,2,1,0,1,0,0.9,0.8,0.45,0.692876445,0.302833966,0.56785692,0.480850471,0.12054226,0.884748142,0.002175995,0.992706123,0.380925523,0.686369062,0.383821321,0.644355706,-0.260534385
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:32:27,4,8,269,2,1,3,4,0,0,1,1,1,140,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.269,23.931,7,123,1,0,1,1,0,1,0,2,1,0,1,0,0.5,0.8,0.85,0.699154521,0.302833966,0.523729476,0.504695503,0.632955567,0.381202383,0.939711305,0.034478119,0.650257158,0.292494611,0.594654895,0.461063434,0.133591461
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:33:01,4,8,270,2,1,3,4,15,0,1,2,1,141,129,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17,12.344,3,90,0,0,1,1,0,1,0,2,1,0,1,0,0.9,0.8,0.45,0.661621175,0.335026557,0.472940741,0.284639762,0.885665434,0.121196141,0.665864063,0.296074099,0.609558396,0.334573219,0.611811632,0.286128214,0.325683418
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:34:24,4,8,272,2,1,3,4,30,15,1,1,1,142,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.559,2.69,1,113,0,0,1,1,1,0,1,1,1,0,1,0,0.4,0.4,0.45,0.49812258,0.49737549,0.505025987,0.420604029,0.620626716,0.387953076,0.919021741,0.013788645,0.751997829,0.424753529,0.678382732,0.359029264,0.319353468
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:34:53,4,8,273,2,1,3,4,40,15,1,1,1,143,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.559,5.6,1,115,0,0,1,1,1,0,1,1,1,0,1,0,0.75,0.4,0.45,0.496321355,0.49737549,0.518344653,0.421532493,0.748863467,0.238639053,0.954220234,0.048986984,0.645575321,0.244569091,0.625019625,0.26187923,0.363140395
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:35:32,4,9,274,2,1,4,4,0,0,2,1,2,143,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.958,3.314,1,108,0,0,1,1,1,0,1,1,1,0,1,0,0.9,0.8,0.85,0.499667699,0.49737549,0.464357066,0.426447385,0.221448172,0.790139524,0.001771654,0.992301783,0.177442806,0.705256462,0.41141518,0.568588279,-0.157173099
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:35:54,4,9,275,2,1,4,4,0,15,2,1,1,144,131,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.572,16.683,4,121,0,0,1,0,1,0,1,2,1,0,0,0,0.5,0.4,0.85,0.658564523,0.343233734,0.511774474,0.489050413,0.440066254,0.556263467,0.000159336,0.990689473,0.303419694,0.519286318,0.309539722,0.596820867,-0.287281145
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:36:26,4,9,276,2,1,4,4,15,15,2,1,2,144,132,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.796,1.106,1,110,0,1,1,1,1,0,1,1,0,0,0,0,0.9,0.8,0,0.484045518,0.513759091,0.489017366,0.414815386,0.00133198,0.985492462,0.000763494,0.991293628,0.288561828,0.780481281,0.313398882,0.715434397,-0.402035515
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:36:52,4,9,277,2,1,4,4,15,30,2,1,2,144,133,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.401,6.747,3,110,0,1,1,2,1,0,1,1,0,0,0,0,0.5,0.4,0.45,0.41774953,0.579749311,0.4516436,0.465009802,0.339393113,0.651104826,0.004063884,0.994594003,0.351171224,0.616570219,0.357450046,0.642313711,-0.284863665
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:37:21,4,9,278,2,1,4,4,15,40,2,2,2,144,134,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,28.05,22.624,7,105,0,1,0,2,1,0,2,1,0,0,0,0,0.4,0.4,0.85,0.303548768,0.692708579,0.459184001,0.435071576,0.48058496,0.517481439,0.267948914,0.723035856,0.312560396,0.504657293,0.258089402,0.61740307,-0.359313668
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:39:32,4,10,279,2,1,4,5,0,0,1,2,1,145,134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.178,10.283,3,101,0,1,1,2,0,0,1,1,0,0,0,0,0.4,0.4,0.45,0.43720205,0.559828307,0.480360062,0.362654434,0.61944698,0.386773496,0.728476405,0.358686166,0.533399298,0.317154346,0.48519495,0.412547663,0.072647287
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:40:14,4,10,280,2,1,4,5,15,0,1,2,1,146,134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.464,9.553,3,92,0,1,1,2,0,0,1,2,0,0,0,0,0.65,0.4,0.45,0.497855016,0.500450759,0.435994421,0.341234938,0.712031042,0.281106875,0.653674665,0.283884754,0.599197218,0.28866721,0.634707347,0.270500105,0.364207242
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:41:00,4,10,281,2,1,4,5,30,0,1,1,2,146,135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.671,18.724,4,124,0,1,1,2,0,0,2,2,0,0,0,0,0.4,0.4,0.45,0.435542203,0.562644496,0.571492714,0.446432183,0.622380694,0.389706822,0.963295341,0.058062051,0.632100837,0.298477649,0.681968721,0.361086249,0.320882472
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:41:32,4,10,282,2,1,4,5,30,15,1,1,1,147,135,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35.211,41.728,11,121,0,1,2,2,0,0,2,2,0,0,0,0,0.5,0.4,0.85,0.485088227,0.511878964,0.601278278,0.420743056,0.559937915,0.443478112,0.975550203,0.07031686,0.762028679,0.317734282,0.703011383,0.286374288,0.416637095
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:42:16,4,10,283,2,1,4,5,40,15,1,1,2,147,136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.304,5.466,2,115,0,1,2,2,0,0,2,1,0,0,0,0,0.9,0.4,0.45,0.424558178,0.571256513,0.508795514,0.436509969,0.815898521,0.186722178,0.934189887,0.028956725,0.686585583,0.331315039,0.674196612,0.354140555,0.320056057
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:42:48,4,10,284,2,1,4,5,40,30,1,2,2,147,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.374,24.586,6,95,0,0,2,1,0,0,2,1,0,0,0,0,0.75,0.4,0.45,0.522456446,0.472232426,0.493518352,0.314253244,0.755308843,0.245083577,0.720550209,0.350760005,0.641239152,0.294006827,0.526365703,0.408928533,0.11743717
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:43:49,4,10,285,2,1,4,5,40,40,1,1,1,148,137,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.086,13.871,3,129,0,0,3,0,0,0,2,1,0,0,0,0,0.5,0.8,0.85,0.644975773,0.355476675,0.596693474,0.453317135,0.63011516,0.378362352,0.951430043,0.046196806,0.739639019,0.22239209,0.651222506,0.24694207,0.404280436
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:44:23,4,10,286,2,1,4,5,AD,40,1,1,1,149,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.861,4.678,1,113,0,0,3,0,0,0,1,1,0,0,0,0,0.5,0.4,0.45,0.70487689,0.293282938,0.509682892,0.41544667,0.663675592,0.351700883,0.946128028,0.040894813,0.698925617,0.365836867,0.6585135,0.387089633,0.271423867
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:45:10,4,11,287,2,1,5,5,0,0,2,1,2,149,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.701,6.51,1,125,0,0,2,0,0,0,1,1,0,0,0,0,0.4,0.8,0.45,0.653535063,0.34404847,0.497414852,0.523103616,0.308997064,0.676701145,0.006361201,0.99689131,0.29111574,0.631798277,0.454175213,0.48679661,-0.032621397
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:45:48,4,11,288,2,1,5,5,0,15,2,2,1,150,138,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.826,11.492,2,92,0,0,2,0,0,0,1,0,0,0,0,0,0.75,0.4,0.85,0.593755051,0.403426018,0.437985145,0.334628141,0.340685507,0.655134302,0.268506159,0.723593098,0.42869452,0.621890663,0.386133187,0.648275671,-0.262142484
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:46:28,4,11,289,2,1,5,5,15,15,2,1,2,150,139,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.067,25.256,9,130,0,0,2,1,0,0,0,0,0,0,0,0,0.4,0.4,0.45,0.589905714,0.407222501,0.580503982,0.505498474,0.388701021,0.621110837,0.004025207,0.994555326,0.353577988,0.535681807,0.325657937,0.54914524,-0.223487303
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:47:15,4,11,290,2,1,5,5,15,30,2,1,1,151,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.319,11.144,4,113,0,0,1,1,0,0,0,0,0,0,0,0,0.5,0.4,0.85,0.542111527,0.457988033,0.474314495,0.467822348,0.439828725,0.55602597,0.006821049,0.997351156,0.303291713,0.533061407,0.307492472,0.624394778,-0.316902306
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:47:51,4,11,291,2,1,5,5,30,30,2,2,1,152,139,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,31.781,21.505,6,113,0,0,1,1,0,0,0,1,0,0,0,0,0.75,0.4,0.85,0.602343466,0.398610484,0.455555279,0.497401801,0.350102906,0.664550455,0.272504297,0.727591218,0.385269902,0.525300984,0.408430381,0.527413348,-0.118982967
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:48:58,4,11,292,2,1,5,5,40,30,2,2,1,153,139,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.414,5.129,2,108,0,0,2,1,0,0,0,1,1,0,0,0,0.75,0.4,0.85,0.65908355,0.335721231,0.481206201,0.412189697,0.338397098,0.652846196,0.269001713,0.72408865,0.505194269,0.470435732,0.466128442,0.487100728,-0.020972286
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:50:55,4,12,293,2,1,6,5,0,0,1,2,2,153,140,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.084,26.436,8,112,0,0,1,1,0,0,1,1,1,0,0,0,0.65,0.4,0.85,0.551236989,0.448680499,0.460968164,0.492372287,0.61309695,0.377687053,0.682009181,0.312219146,0.668427952,0.408214676,0.621027749,0.417074353,0.203953396
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:51:52,4,12,294,2,1,6,5,0,15,1,1,1,154,140,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.595,20.15,5,120,0,0,1,1,0,0,1,1,1,0,0,0,0.5,0.4,0,0.550855713,0.448680499,0.562724383,0.429188102,0.762301561,0.230374975,0.955804488,0.050571231,0.678891691,0.182258401,0.687054831,0.210187628,0.476867203
2023-wimbledon-1301,Carlos Alcaraz,Nicolas Jarry,3:52:30,4,12,295,2,1,6,5,15,15,1,2,1,155,140,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.722,36.86,3,104,0,0,2,1,0,0,1,1,1,0,0,0,0.65,0.8,0.45,0.596444944,0.397914968,0.540143218,0.319964312,0.778676497,0.212459793,0.698662503,0.328872394,0.647347926,0.364876898,0.613518162,0.266270155,0.347248007
